start_ip,end_ip,join_key,city,region,country,latitude,longitude,postal_code,timezone
101.73.240.0,101.73.240.127,101.73.0.0,Youfang,Hebei,CN,37.01144,115.76967,,Asia/Shanghai
105.105.30.148,105.105.30.151,105.105.0.0,Tolga,Biskra,DZ,34.6783,5.2874,07051,Africa/Algiers
101.205.12.155,101.205.12.156,101.205.0.0,Qingdao,Shandong,CN,36.06488,120.38042,,Asia/Shanghai
103.109.53.0,103.109.53.127,103.109.0.0,Dinājpur,Rangpur Division,BD,25.62745,88.63779,5220,Asia/Dhaka
105.42.211.128,105.42.211.143,105.42.0.0,Samālūţ,Minya,EG,28.31214,30.71007,,Africa/Cairo
105.163.31.144,105.163.31.155,105.163.0.0,Nairobi,Nairobi Area,KE,-1.28333,36.81667,,Africa/Nairobi
102.159.64.45,102.159.64.45,102.159.0.0,Sfax,Şafāqis,TN,34.74056,10.76028,,Africa/Tunis
1.24.164.248,1.24.165.15,1.24.0.0,Tianjin,Tianjin,CN,39.14222,117.17667,,Asia/Shanghai
104.190.78.0,104.190.78.255,104.190.0.0,San Jose,California,US,37.33939,-121.89496,95103,America/Los_Angeles
105.9.75.32,105.9.75.175,105.9.0.0,Cape Town,Western Cape,ZA,-33.9778,18.61668,7100,Africa/Johannesburg
104.48.69.20,104.48.69.21,104.48.0.0,Youngstown,Ohio,US,41.0704,-80.6931,44511,America/New_York
105.33.104.32,105.33.104.63,105.33.0.0,Fāraskūr,Damietta,EG,31.32977,31.71507,,Africa/Cairo
1.200.178.150,1.200.178.185,1.200.0.0,Kaohsiung,Takao,TW,22.61626,120.31333,,Asia/Taipei
103.253.69.0,103.253.69.255,103.253.0.0,Jakarta,Jakarta,ID,-6.21462,106.84513,,Asia/Jakarta
105.9.67.232,105.9.67.255,105.9.0.0,Cape Town,Western Cape,ZA,-33.92584,18.42322,7945,Africa/Johannesburg
104.28.38.179,104.28.38.180,104.28.0.0,Abu Dhabi,Abu Dhabi,AE,24.45118,54.39696,,Asia/Dubai
102.187.89.148,102.187.89.165,102.187.0.0,Ţanţā,Gharbia,EG,30.78847,31.00192,,Africa/Cairo
102.109.180.114,102.109.180.115,102.109.0.0,Sousse,Sūsah,TN,35.82539,10.63699,,Africa/Tunis
105.103.76.228,105.103.76.233,105.103.0.0,Bejaïa,Béjaïa,DZ,36.7116,5.0135,06062,Africa/Algiers
104.242.67.0,104.242.67.255,104.242.0.0,Toronto,Ontario,CA,43.9007,-79.2175,L6B,America/Toronto
1.180.134.224,1.180.134.255,1.180.0.0,Shanghai,Shanghai,CN,31.22222,121.45806,,Asia/Shanghai
101.189.87.64,101.189.87.91,101.189.0.0,Perth,Western Australia,AU,-31.94325,115.86335,6003,Australia/Perth
105.33.181.64,105.33.181.127,105.33.0.0,Port Said,Port Said,EG,31.26531,32.3019,,Africa/Cairo
104.240.46.77,104.240.46.78,104.240.0.0,Kayenta,Arizona,US,36.72778,-110.25458,86033,America/Denver
105.72.40.16,105.72.40.17,105.72.0.0,Tangier,Tanger-Tetouan-Al Hoceima,MA,35.76727,-5.79975,,Africa/Casablanca
101.25.129.222,101.25.129.231,101.25.0.0,Tianjin,Tianjin,CN,39.14222,117.17667,,Asia/Shanghai
101.180.230.136,101.180.230.255,101.180.0.0,Melbourne,Victoria,AU,-37.814,144.96332,3000,Australia/Melbourne
105.92.236.120,105.92.236.120,105.92.0.0,Hurghada,Red Sea,EG,27.25738,33.81291,,Africa/Cairo
102.52.138.208,102.52.138.223,102.52.0.0,Agadir,Souss-Massa,MA,30.42018,-9.59815,,Africa/Casablanca
105.39.94.128,105.39.94.255,105.39.0.0,Giza,Giza,EG,30.00944,31.20861,,Africa/Cairo
1.195.224.88,1.195.224.89,1.195.0.0,Henan,Heilongjiang,CN,47.9658,126.01958,,Asia/Shanghai
102.106.49.34,102.106.49.34,102.106.0.0,Djemmal,Al Munastīr,TN,35.62231,10.75696,,Africa/Tunis
1.52.56.44,1.52.56.47,1.52.0.0,Huế,Thừa Thiên-Huế,VN,16.4619,107.59546,49198,Asia/Bangkok
1.189.71.66,1.189.71.69,1.189.0.0,Tianjin,Tianjin,CN,39.14222,117.17667,,Asia/Shanghai
102.187.34.168,102.187.34.175,102.187.0.0,Rosetta,Beheira,EG,31.39951,30.41718,,Africa/Cairo
102.5.121.244,102.5.121.245,102.5.0.0,Makueni Boma,Makueni,KE,-1.80388,37.62405,,Africa/Nairobi
1.30.65.160,1.30.65.175,1.30.0.0,Wenzhou,Zhejiang,CN,27.99942,120.66682,,Asia/Shanghai
1.112.120.188,1.112.120.191,1.112.0.0,Osaka,Ōsaka,JP,34.615,135.4209,559-0032,Asia/Tokyo
101.174.79.106,101.174.79.107,101.174.0.0,Upper Crystal Creek,New South Wales,AU,-28.29967,153.30142,2484,Australia/Sydney
104.157.254.156,104.157.254.199,104.157.0.0,Barrie,Ontario,CA,44.40011,-79.66634,L9X,America/Toronto
101.205.69.236,101.205.69.239,101.205.0.0,Qingdao,Shandong,CN,36.06488,120.38042,,Asia/Shanghai
103.210.40.160,103.210.40.163,103.210.0.0,Chikodi,Karnataka,IN,16.42898,74.58591,591213,Asia/Kolkata
103.70.62.128,103.70.62.255,103.70.0.0,Aizawl,Mizoram,IN,23.72894,92.71791,796005,Asia/Kolkata
101.65.189.148,101.65.189.149,101.65.0.0,Wenzhou,Zhejiang,CN,27.99942,120.66682,,Asia/Shanghai
102.157.22.56,102.157.22.63,102.157.0.0,Tunis,Tūnis,TN,36.81897,10.16579,,Africa/Tunis
102.47.73.100,102.47.73.103,102.47.0.0,Giza,Giza,EG,30.00944,31.20861,,Africa/Cairo
105.60.44.192,105.60.44.255,105.60.0.0,Kericho,Kericho,KE,-0.36774,35.28314,,Africa/Nairobi
1.207.97.33,1.207.97.33,1.207.0.0,Chengdu,Sichuan,CN,30.66667,104.06667,,Asia/Shanghai
101.9.190.0,101.9.190.95,101.9.0.0,Kaohsiung,Takao,TW,22.61626,120.31333,,Asia/Taipei
101.249.101.160,101.249.101.160,101.249.0.0,Bayi,Tibet,CN,29.65812,94.35892,,Asia/Shanghai
104.153.214.176,104.153.214.231,104.153.0.0,Orangeville,Ontario,CA,43.9168,-80.09967,L9V,America/Toronto
105.165.215.32,105.165.215.63,105.165.0.0,Nairobi,Nairobi Area,KE,-1.28333,36.81667,,Africa/Nairobi
102.5.209.224,102.5.209.247,102.5.0.0,Nairobi,Nairobi Area,KE,-1.28333,36.81667,,Africa/Nairobi
102.170.182.240,102.170.182.255,102.170.0.0,Sousse,Sūsah,TN,35.82539,10.63699,,Africa/Tunis
104.44.236.64,104.44.236.64,104.44.0.0,Redmond,Washington,US,47.67399,-122.12151,98052,America/Los_Angeles
103.214.128.128,103.214.128.135,103.214.0.0,Jaipur,Rajasthan,IN,26.91962,75.78781,302001,Asia/Kolkata
101.161.88.108,101.161.88.109,101.161.0.0,Frankston East,Victoria,AU,-38.1926,145.09285,3930,Australia/Melbourne
103.172.0.0,103.172.0.127,103.172.0.0,Pasuruan,Lampung,ID,-5.7463,105.67707,,Asia/Jakarta
105.110.45.148,105.110.45.149,105.110.0.0,Constantine,Constantine,DZ,36.343,6.6462,25006,Africa/Algiers
1.190.244.168,1.190.244.171,1.190.0.0,Harbin,Heilongjiang,CN,45.75,126.65,,Asia/Shanghai
1.183.64.175,1.183.64.176,1.183.0.0,Shanghai,Shanghai,CN,31.22222,121.45806,,Asia/Shanghai
105.203.22.48,105.203.22.71,105.203.0.0,Al Minshāh,Sohag,EG,26.4775,31.80394,,Africa/Cairo
101.53.212.238,101.53.212.238,101.53.0.0,Auckland,Auckland,NZ,-36.84853,174.76349,1010,Pacific/Auckland
100.41.138.230,100.41.138.233,100.41.0.0,Harrisburg,Pennsylvania,US,40.2737,-76.88442,17102,America/New_York
101.79.166.0,101.79.166.255,101.79.0.0,Bắc Kạn,Bắc Kạn,VN,22.14701,105.83481,23150,Asia/Bangkok
102.157.19.38,102.157.19.53,102.157.0.0,Tunis,Tūnis,TN,36.81897,10.16579,,Africa/Tunis
1.31.22.138,1.31.22.139,1.31.0.0,Qingdao,Shandong,CN,36.06488,120.38042,,Asia/Shanghai
105.104.72.174,105.104.72.191,105.104.0.0,Annaba,Annaba,DZ,36.9089,7.67,23014,Africa/Algiers
101.23.113.120,101.23.113.131,101.23.0.0,Tianjin,Tianjin,CN,39.14222,117.17667,,Asia/Shanghai
101.43.52.248,101.43.53.15,101.43.0.0,Shanghai,Shanghai,CN,31.22222,121.45806,,Asia/Shanghai
105.88.97.224,105.88.97.231,105.88.0.0,Cairo,Cairo,EG,30.06263,31.24967,,Africa/Cairo
1.59.122.180,1.59.122.186,1.59.0.0,Beijing,Beijing,CN,39.9075,116.39723,,Asia/Shanghai
104.235.67.112,104.235.67.117,104.235.0.0,Hinckley,Illinois,US,41.76892,-88.64091,60520,America/Chicago
101.191.85.52,101.191.85.55,101.191.0.0,Bathurst,New South Wales,AU,-33.41665,149.5806,2795,Australia/Sydney
101.58.67.214,101.58.67.215,101.58.0.0,Florence,Tuscany,IT,43.77925,11.24626,50100,Europe/Rome
1.2.243.160,1.2.243.179,1.2.0.0,Uthai Thani,Uthai Thani,TH,15.3667,100.05,61000,Asia/Bangkok
105.82.149.68,105.82.149.71,105.82.0.0,Asyūţ,Asyut,EG,27.18096,31.18368,,Africa/Cairo
101.165.224.232,101.165.224.233,101.165.0.0,Mooroopna,Victoria,AU,-36.4,145.35,3629,Australia/Melbourne
102.150.105.208,102.150.106.239,102.150.0.0,Lusaka,Lusaka,ZM,-15.40669,28.28713,,Africa/Lusaka
101.117.219.0,101.117.219.255,101.117.0.0,Melbourne,Victoria,AU,-37.814,144.96332,3000,Australia/Melbourne
102.185.209.240,102.185.209.243,102.185.0.0,Alexandria,Alexandria,EG,31.20176,29.91582,,Africa/Cairo
101.182.164.192,101.182.164.199,101.182.0.0,Urraween,Queensland,AU,-25.29522,152.82206,4655,Australia/Brisbane
103.94.97.192,103.94.97.223,103.94.0.0,Sampang,East Java,ID,-7.1872,113.2394,,Asia/Jakarta
1.158.222.240,1.158.222.243,1.158.0.0,Arno Bay,South Australia,AU,-33.9,136.56667,5603,Australia/Adelaide
101.75.114.0,101.75.114.23,101.75.0.0,Tangshan,Hebei,CN,39.63333,118.18333,,Asia/Shanghai
103.161.185.211,103.161.185.211,103.161.0.0,Demak,Central Java,ID,-6.8909,110.6396,,Asia/Jakarta
105.36.95.236,105.36.95.239,105.36.0.0,Al Maḩallah al Kubrá,Gharbia,EG,30.97063,31.1669,,Africa/Cairo
104.79.208.0,104.79.239.255,104.79.0.0,Tel Aviv,Tel Aviv,IL,32.08088,34.78057,,Asia/Jerusalem
1.158.145.176,1.158.145.179,1.158.0.0,Renmark North,South Australia,AU,-34.12554,140.71269,5341,Australia/Adelaide
105.109.214.168,105.109.215.103,105.109.0.0,Constantine,Constantine,DZ,36.343,6.6462,25006,Africa/Algiers
102.2.192.16,102.2.192.17,102.2.0.0,Mombasa,Mombasa,KE,-4.05466,39.66359,,Africa/Nairobi
101.249.74.237,101.249.74.238,101.249.0.0,Rikaze,Tibet,CN,29.25,88.88333,,Asia/Shanghai
1.4.136.72,1.4.136.83,1.4.0.0,Warichaphum,Sakon Nakhon,TH,17.29409,103.63816,47150,Asia/Bangkok
104.220.160.0,104.220.160.255,104.220.0.0,Sacramento,California,US,38.6093,-121.4443,95815,America/Los_Angeles
101.175.231.32,101.175.231.33,101.175.0.0,Silverwater,New South Wales,AU,-33.0711,151.5871,2267,Australia/Sydney
102.168.154.132,102.168.154.135,102.168.0.0,La Mohammedia,Tūnis,TN,36.67446,10.15633,,Africa/Tunis
104.28.34.81,104.28.34.82,104.28.0.0,Rabat,Rabat-Salé-Kénitra,MA,34.01325,-6.83255,,Africa/Casablanca
103.144.14.86,103.144.14.87,103.144.0.0,Makassar,South Sulawesi,ID,-5.14861,119.43194,,Asia/Makassar
102.157.154.128,102.157.154.143,102.157.0.0,Kairouan,Kairouan,TN,35.6781,10.09633,,Africa/Tunis
104.192.104.188,104.192.104.188,104.192.0.0,Jacksonville,Illinois,US,39.73394,-90.22901,62650,America/Chicago
102.191.133.102,102.191.133.109,102.191.0.0,Cairo,Cairo,EG,30.06263,31.24967,,Africa/Cairo
101.136.92.160,101.136.92.171,101.136.0.0,Taichung,Taiwan,TW,24.1469,120.6839,,Asia/Taipei
102.122.49.48,102.122.49.255,102.122.0.0,Khartoum,Khartoum,SD,15.55177,32.53241,,Africa/Khartoum
1.220.27.192,1.220.30.255,1.220.0.0,Seoul,Seoul,KR,37.566,126.9784,03141,Asia/Seoul
1.156.56.192,1.156.56.193,1.156.0.0,Sydney,New South Wales,AU,-34.00957,151.0617,2226,Australia/Sydney
1.50.69.227,1.50.69.227,1.50.0.0,Hangzhou,Zhejiang,CN,30.29365,120.16142,,Asia/Shanghai
101.166.32.66,101.166.32.66,101.166.0.0,Sanctuary Point,New South Wales,AU,-35.10361,150.62667,2540,Australia/Sydney
102.191.251.12,102.191.251.15,102.191.0.0,Hurghada,Red Sea,EG,27.25738,33.81291,,Africa/Cairo
103.68.111.64,103.68.111.127,103.68.0.0,Xinying,Taiwan,TW,23.30694,120.31056,,Asia/Taipei
104.50.169.48,104.50.169.63,104.50.0.0,Palm Bay,Florida,US,28.03446,-80.58866,32910,America/New_York
102.191.17.183,102.191.17.183,102.191.0.0,Suez,Suez,EG,29.97371,32.52627,,Africa/Cairo
103.163.226.0,103.163.227.255,103.163.0.0,Singapore,,SG,1.28967,103.85007,018989,Asia/Singapore
103.180.208.0,103.180.209.255,103.180.0.0,Melbourne,Victoria,AU,-37.83385,144.95945,3205,Australia/Melbourne
103.210.67.30,103.210.67.31,103.210.0.0,Mumbai,Maharashtra,IN,19.07283,72.88261,400070,Asia/Kolkata
104.1.19.168,104.1.19.175,104.1.0.0,Howard,Wisconsin,US,44.5436,-88.08816,54303,America/Chicago
101.50.206.0,101.50.206.127,101.50.0.0,Inazawa,Aichi,JP,35.25,136.78333,492-0000,Asia/Tokyo
101.183.144.176,101.183.144.191,101.183.0.0,Trinity Park,Queensland,AU,-16.80684,145.70549,4879,Australia/Brisbane
101.249.45.254,101.249.46.7,101.249.0.0,Bayi,Tibet,CN,29.65812,94.35892,,Asia/Shanghai
101.51.172.216,101.51.172.231,101.51.0.0,Pattaya,Chon Buri,TH,12.93333,100.88333,76130,Asia/Bangkok
105.105.87.188,105.105.87.189,105.105.0.0,Batna,Batna,DZ,35.4913,6.0986,05093,Africa/Algiers
102.185.151.131,102.185.151.131,102.185.0.0,Zagazig,Sharqia,EG,30.58768,31.502,,Africa/Cairo
104.28.88.88,104.28.88.92,104.28.0.0,Lagos,Lagos,NG,6.45407,3.39467,,Africa/Lagos
101.116.169.53,101.116.169.55,101.116.0.0,Melbourne,Victoria,AU,-37.82225,145.15063,3130,Australia/Melbourne
101.248.219.118,101.248.219.119,101.248.0.0,Nanjing,Jiangsu,CN,32.06167,118.77778,,Asia/Shanghai
105.156.110.136,105.156.110.143,105.156.0.0,Marrakesh,Marrakesh-Safi,MA,31.63416,-7.99994,,Africa/Casablanca
102.25.249.128,102.25.249.149,102.25.0.0,Tunis,Tūnis,TN,36.81897,10.16579,,Africa/Tunis
103.166.11.132,103.166.11.191,103.166.0.0,Singapore,,SG,1.28967,103.85007,018989,Asia/Singapore
104.96.169.0,104.96.169.255,104.96.0.0,Auckland,Auckland,NZ,-36.84853,174.76349,1010,Pacific/Auckland
1.0.92.238,1.0.92.247,1.0.0.0,Matsue,Shimane,JP,35.4818,133.0525,690-0872,Asia/Tokyo
101.69.48.78,101.69.48.81,101.69.0.0,Beijing,Beijing,CN,39.9075,116.39723,,Asia/Shanghai
1.187.127.4,1.187.127.5,1.187.0.0,Pune,Maharashtra,IN,18.51957,73.85535,411001,Asia/Kolkata
102.189.178.61,102.189.178.61,102.189.0.0,Quwaysinā,Monufia,EG,30.56482,31.15777,,Africa/Cairo
102.149.52.208,102.149.53.78,102.149.0.0,Lusaka,Lusaka,ZM,-15.40669,28.28713,,Africa/Lusaka
103.52.222.104,103.52.222.107,103.52.0.0,Kolkata,West Bengal,IN,22.5333,88.3917,700046,Asia/Kolkata
104.128.205.172,104.128.205.181,104.128.0.0,Moline,Illinois,US,41.5067,-90.51513,61266,America/Chicago
103.160.2.28,103.160.2.45,103.160.0.0,Hanoi,Hanoi,VN,21.0245,105.84117,10000,Asia/Bangkok
105.109.178.91,105.109.178.91,105.109.0.0,Bordj Bou Arréridj,Bordj Bou Arréridj,DZ,35.9792,4.7474,34017,Africa/Algiers
102.169.38.36,102.169.38.39,102.169.0.0,Mahdia,Al Mahdīyah,TN,35.50472,11.06222,,Africa/Tunis
1.82.187.230,1.82.188.6,1.82.0.0,Hangzhou,Zhejiang,CN,30.29365,120.16142,,Asia/Shanghai
101.185.136.204,101.185.136.247,101.185.0.0,Perth,Western Australia,AU,-32.05,115.9833,6989,Australia/Perth
102.120.87.144,102.120.87.191,102.120.0.0,Wad Medani,Al Jazīrah,SD,14.40118,33.51989,,Africa/Khartoum
101.187.228.141,101.187.228.141,101.187.0.0,Sydney,New South Wales,AU,-33.86785,151.20732,1001,Australia/Sydney
101.16.84.92,101.16.84.93,101.16.0.0,Chengdu,Sichuan,CN,30.66667,104.06667,,Asia/Shanghai
102.106.223.88,102.106.223.95,102.106.0.0,Sfax,Şafāqis,TN,34.74056,10.76028,,Africa/Tunis
102.158.89.92,102.158.89.111,102.158.0.0,Tunis,Tūnis,TN,36.81897,10.16579,,Africa/Tunis
105.41.79.32,105.41.79.63,105.41.0.0,Cairo,Cairo,EG,30.06263,31.24967,,Africa/Cairo
101.184.149.108,101.184.149.108,101.184.0.0,Gloucester,New South Wales,AU,-32.0077,151.9633,2422,Australia/Sydney
1.4.232.88,1.4.232.91,1.4.0.0,Na Yung,Udon Thani,TH,17.89747,102.14981,42150,Asia/Bangkok
102.156.56.200,102.156.56.207,102.156.0.0,Menzel Bourguiba,Banzart,TN,37.15368,9.78594,,Africa/Tunis
102.66.8.80,102.66.8.255,102.66.0.0,Port Elizabeth,Eastern Cape,ZA,-33.9667,25.5833,6215,Africa/Johannesburg
105.157.138.24,105.157.138.27,105.157.0.0,Taza,Fès-Meknès,MA,34.21,-4.01,,Africa/Casablanca
101.186.196.192,101.186.196.205,101.186.0.0,Melbourne,Victoria,AU,-37.8208,144.8774,3013,Australia/Melbourne
102.52.63.8,102.52.63.15,102.52.0.0,Ouled Khlifa,Fès-Meknès,MA,33.94265,-5.00153,,Africa/Casablanca
105.168.30.96,105.168.30.127,105.168.0.0,Dundo,Luanda Norte,AO,-7.36643,20.81557,,Africa/Luanda
105.68.201.180,105.68.201.181,105.68.0.0,Demnate,Béni Mellal-Khénifra,MA,31.73443,-7.00505,,Africa/Casablanca
101.67.93.88,101.67.93.95,101.67.0.0,Jinrongjie,Beijing,CN,39.91222,116.35615,,Asia/Shanghai
101.136.215.112,101.136.215.119,101.136.0.0,Taipei,Taiwan,TW,25.04776,121.53185,,Asia/Taipei
102.170.53.176,102.170.53.191,102.170.0.0,As Sanad,Gafsa,TN,34.4628,9.26404,,Africa/Tunis
101.69.63.140,101.69.63.149,101.69.0.0,Hangzhou,Zhejiang,CN,30.29365,120.16142,,Asia/Shanghai
105.238.60.0,105.238.68.95,105.238.0.0,Khartoum,Khartoum,SD,15.55177,32.53241,,Africa/Khartoum
105.32.52.240,105.32.52.243,105.32.0.0,Port Said,Port Said,EG,31.26531,32.3019,,Africa/Cairo
101.161.193.206,101.161.193.207,101.161.0.0,Sydney,New South Wales,AU,-33.85577,151.18473,2041,Australia/Sydney
101.180.73.100,101.180.73.100,101.180.0.0,Yamba,New South Wales,AU,-29.4375,153.35914,2464,Australia/Sydney
1.156.27.24,1.156.27.37,1.156.0.0,Sydney,New South Wales,AU,-33.87259,150.89076,2176,Australia/Sydney
105.16.15.117,105.16.15.130,105.16.0.0,Johannesburg,Gauteng,ZA,-26.20227,28.04363,2041,Africa/Johannesburg
1.183.64.110,1.183.64.110,1.183.0.0,Guangzhou,Guangdong,CN,23.11667,113.25,,Asia/Shanghai
103.178.16.0,103.178.16.63,103.178.0.0,Singapore,,SG,1.28967,103.85007,018989,Asia/Singapore
102.130.23.228,102.130.23.234,102.130.0.0,Harrismith,Orange Free State,ZA,-28.2833,29.1333,9880,Africa/Johannesburg
1.62.103.92,1.62.103.95,1.62.0.0,Tianjin,Tianjin,CN,39.14222,117.17667,,Asia/Shanghai
